id,amount,amount_refunded,currency,status,created,customer_email,metadata_shopify_order_id,metadata_recharge_charge_id,payment_method_type,failure_code,failure_message
ch_000000002636,3744,0,usd,succeeded,2025-05-20T09:15:47Z,aaliyahwhite@gmail.com,5000002771,1000002442,card,,
ch_000000002637,3744,0,usd,succeeded,2025-06-20T09:17:47Z,aaliyahwhite@gmail.com,5000002772,1000002443,card,,
ch_000000002638,3499,0,usd,succeeded,2025-07-22T09:15:47Z,aaliyahwhite@gmail.com,5000002773,1000002444,apple_pay,,
ch_000000002639,3810,3810,usd,succeeded,2025-08-18T09:17:47Z,aaliyahwhite@gmail.com,5000002774,1000002445,card,,
ch_000000002640,3744,0,usd,succeeded,2025-09-20T09:13:47Z,aaliyahwhite@gmail.com,5000002775,1000002446,apple_pay,,
ch_000000002641,3401,0,usd,succeeded,2025-10-20T09:12:47Z,aaliyahwhite@gmail.com,5000002776,1000002447,apple_pay,,
ch_000000002642,3428,803,usd,succeeded,2025-11-18T09:14:47Z,aaliyahwhite@gmail.com,5000002777,1000002448,card,,
ch_000000002643,3744,0,usd,succeeded,2025-12-17T09:16:47Z,aaliyahwhite@gmail.com,5000002778,1000002449,card,,
ch_000000002644,8328,0,usd,succeeded,2024-07-12T07:35:03Z,layla.lewis71@outlook.com,5000002779,1000002450,card,,
ch_000000002645,9629,4015,usd,succeeded,2024-10-10T07:33:03Z,layla.lewis71@outlook.com,5000002780,1000002451,apple_pay,,
ch_000000002646,9595,0,usd,succeeded,2025-01-08T07:35:03Z,layla.lewis71@outlook.com,5000002781,1000002452,google_pay,,
ch_000000002647,9798,0,usd,succeeded,2025-04-10T07:33:03Z,layla.lewis71@outlook.com,5000002782,1000002453,card,,
ch_000000002648,2974,0,usd,succeeded,2025-06-23T05:00:37Z,harpersmith@icloud.com,5000002783,1000002454,card,,
ch_000000002649,3779,0,usd,succeeded,2025-07-23T05:03:37Z,harpersmith@icloud.com,5000002784,1000002455,apple_pay,,
ch_000000002650,3499,0,usd,succeeded,2025-08-21T04:59:37Z,harpersmith@icloud.com,5000002785,1000002456,card,,
ch_000000002651,7703,0,usd,succeeded,2025-01-10T12:18:54Z,averysanchez@yahoo.com,5000002786,1000002457,card,,
ch_000000002652,8999,0,usd,succeeded,2025-02-08T12:17:54Z,averysanchez@yahoo.com,5000002787,1000002458,google_pay,,
ch_000000002653,4814,0,usd,succeeded,2024-10-08T04:29:28Z,jamesramirez64@hotmail.com,5000002788,1000002459,card,,
ch_000000002654,4499,0,usd,succeeded,2024-11-07T04:27:28Z,jamesramirez64@hotmail.com,5000002789,1000002460,card,,
ch_000000002655,4859,0,usd,succeeded,2024-12-06T04:27:28Z,jamesramirez64@hotmail.com,5000002790,1000002461,card,,
ch_000000002656,4814,0,usd,succeeded,2025-01-08T04:27:28Z,jamesramirez64@hotmail.com,5000002791,1000002462,card,,
ch_000000002657,4797,0,usd,succeeded,2025-02-05T04:30:28Z,jamesramirez64@hotmail.com,5000002792,1000002463,card,,
ch_000000002658,4408,0,usd,succeeded,2025-03-09T04:30:28Z,jamesramirez64@hotmail.com,5000002793,1000002464,card,,
ch_000000002659,4797,0,usd,succeeded,2025-04-08T04:31:28Z,jamesramirez64@hotmail.com,5000002794,1000002465,google_pay,,
ch_000000002660,4499,0,usd,succeeded,2025-05-06T04:28:28Z,jamesramirez64@hotmail.com,5000002795,1000002466,card,,
ch_000000002661,9595,0,usd,succeeded,2025-04-11T09:01:00Z,penelope_hill63@yahoo.com,5000002796,1000002467,card,,
ch_000000002662,8747,0,usd,succeeded,2025-05-10T08:58:00Z,penelope_hill63@yahoo.com,5000002797,1000002468,card,,
ch_000000002663,9719,0,usd,succeeded,2025-06-11T08:58:00Z,penelope_hill63@yahoo.com,5000002798,1000002469,card,,
ch_000000002664,9629,0,usd,succeeded,2025-07-10T09:00:00Z,penelope_hill63@yahoo.com,5000002799,1000002470,card,,
ch_000000002665,8818,0,usd,succeeded,2025-08-10T09:00:00Z,penelope_hill63@yahoo.com,5000002800,1000002471,apple_pay,,
ch_000000002666,8999,0,usd,succeeded,2025-09-09T08:57:00Z,penelope_hill63@yahoo.com,5000002801,1000002472,card,,
ch_000000002667,3824,0,usd,succeeded,2025-05-28T06:03:26Z,james.green@gmail.com,5000002802,1000002473,card,,
ch_000000002668,4898,0,usd,succeeded,2025-06-24T06:01:26Z,james.green@gmail.com,5000002803,1000002474,card,,
ch_000000002669,8999,0,usd,succeeded,2025-06-19T22:58:12Z,miamartin@gmail.com,5000002804,1000002475,google_pay,,
ch_000000002670,8818,0,usd,succeeded,2025-09-15T22:57:12Z,miamartin@gmail.com,5000002805,1000002476,google_pay,,
ch_000000002671,8098,0,usd,succeeded,2025-12-14T22:56:12Z,miamartin@gmail.com,5000002806,1000002477,card,,
ch_000000002672,3731,0,usd,succeeded,2025-07-11T00:59:06Z,penelope_young65@hotmail.com,5000002808,1000002478,card,,
ch_000000002673,3779,0,usd,succeeded,2025-08-10T00:55:06Z,penelope_young65@hotmail.com,5000002809,1000002479,card,,
ch_000000002674,3810,3810,usd,succeeded,2025-09-08T00:58:06Z,penelope_young65@hotmail.com,5000002810,1000002480,card,,
ch_000000002675,9798,0,usd,succeeded,2024-02-09T06:13:46Z,isabella_harris41@icloud.com,5000002811,1000002481,card,,
ch_000000002676,8666,0,usd,succeeded,2024-05-07T06:13:46Z,isabella_harris41@icloud.com,5000002812,1000002482,card,,
ch_000000002677,9629,2066,usd,succeeded,2024-08-07T06:15:46Z,isabella_harris41@icloud.com,5000002813,1000002483,google_pay,,
ch_000000002678,8999,0,usd,failed,2024-11-02T06:13:46Z,isabella_harris41@icloud.com,,1000002484,google_pay,card_declined,
ch_000000002679,2799,591,usd,succeeded,2024-04-25T01:44:40Z,grace.ramirez40@icloud.com,5000002815,1000002485,card,,
ch_000000002680,3731,0,usd,succeeded,2024-05-26T01:43:40Z,grace.ramirez40@icloud.com,5000002816,1000002486,card,,
ch_000000002681,3428,0,usd,succeeded,2024-06-25T01:44:40Z,grace.ramirez40@icloud.com,5000002817,1000002487,apple_pay,,
ch_000000002682,20699,0,usd,succeeded,2025-08-28T18:50:18Z,victoriahernandez8@outlook.com,5000002818,1000002488,card,,
ch_000000002683,22999,0,usd,succeeded,2025-11-26T18:45:18Z,victoriahernandez8@outlook.com,5000002819,1000002489,card,,
ch_000000002684,18629,0,usd,succeeded,2024-12-27T02:16:41Z,logan.brown@yahoo.com,5000002820,1000002490,card,,
ch_000000002685,24523,0,usd,succeeded,2025-03-24T02:18:41Z,logan.brown@yahoo.com,5000002821,1000002491,apple_pay,,
ch_000000002686,24609,0,usd,succeeded,2025-06-22T02:17:41Z,logan.brown@yahoo.com,5000002822,1000002492,apple_pay,,
ch_000000002687,25040,0,usd,succeeded,2025-09-23T02:16:41Z,logan.brown@yahoo.com,5000002823,1000002493,google_pay,,
ch_000000002688,24523,0,usd,succeeded,2025-12-19T02:18:41Z,logan.brown@yahoo.com,5000002824,1000002494,google_pay,,
ch_000000002689,3209,0,usd,succeeded,2024-09-07T14:00:55Z,jackson_ramirez46@outlook.com,5000002826,1000002495,card,,
ch_000000002690,3265,0,usd,succeeded,2024-10-09T14:05:55Z,jackson_ramirez46@outlook.com,5000002827,1000002496,card,,
ch_000000002691,3239,0,usd,succeeded,2024-11-09T14:03:55Z,jackson_ramirez46@outlook.com,5000002828,1000002497,card,,
ch_000000002692,3239,0,usd,succeeded,2024-12-09T14:04:55Z,jackson_ramirez46@outlook.com,5000002829,1000002498,card,,
ch_000000002693,3198,0,usd,succeeded,2025-01-08T14:03:55Z,jackson_ramirez46@outlook.com,5000002830,1000002499,apple_pay,,
ch_000000002694,3265,0,usd,succeeded,2025-02-07T14:02:55Z,jackson_ramirez46@outlook.com,5000002831,1000002500,card,,
ch_000000002695,3265,0,usd,succeeded,2025-03-08T14:04:55Z,jackson_ramirez46@outlook.com,5000002832,1000002501,card,,
ch_000000002696,3239,0,usd,succeeded,2025-04-08T14:05:55Z,jackson_ramirez46@outlook.com,5000002833,1000002502,card,,
ch_000000002697,3209,0,usd,succeeded,2025-05-08T14:02:55Z,jackson_ramirez46@outlook.com,5000002834,1000002503,card,,
ch_000000002698,3239,0,usd,succeeded,2025-06-06T14:05:55Z,jackson_ramirez46@outlook.com,5000002835,1000002504,card,,
ch_000000002699,3209,0,usd,succeeded,2025-07-06T14:03:55Z,jackson_ramirez46@outlook.com,5000002836,1000002505,card,,
ch_000000002700,3198,0,usd,succeeded,2025-08-04T14:02:55Z,jackson_ramirez46@outlook.com,5000002837,1000002506,card,,
ch_000000002701,4499,0,usd,succeeded,2025-07-07T16:56:24Z,nathan_jones15@yahoo.com,5000002838,1000002507,card,,
ch_000000002702,4859,0,usd,succeeded,2025-08-05T16:55:24Z,nathan_jones15@yahoo.com,5000002839,1000002508,apple_pay,,
ch_000000002703,4898,0,usd,succeeded,2025-09-05T16:53:24Z,nathan_jones15@yahoo.com,5000002840,1000002509,apple_pay,,
ch_000000002704,4373,0,usd,succeeded,2025-10-06T16:55:24Z,nathan_jones15@yahoo.com,5000002841,1000002510,card,,
ch_000000002705,4898,0,usd,succeeded,2025-11-04T16:52:24Z,nathan_jones15@yahoo.com,5000002842,1000002511,apple_pay,,
ch_000000002706,4859,0,usd,succeeded,2025-12-05T16:53:24Z,nathan_jones15@yahoo.com,5000002843,1000002512,card,,
ch_000000002707,24839,0,usd,succeeded,2025-08-07T19:16:37Z,abigailjohnson@outlook.com,5000002845,,card,,
ch_000000002708,9629,0,usd,succeeded,2024-12-16T11:04:00Z,jacksonhall27@icloud.com,5000002846,,apple_pay,,
ch_000000002709,3374,0,usd,succeeded,2024-02-19T15:54:30Z,elijahyoung@outlook.com,5000002847,1000002513,google_pay,,
ch_000000002710,4859,0,usd,succeeded,2024-03-19T15:51:30Z,elijahyoung@outlook.com,5000002848,1000002514,google_pay,,
ch_000000002711,4049,0,usd,succeeded,2024-04-20T15:49:30Z,elijahyoung@outlook.com,5000002849,1000002515,card,,
ch_000000002712,4814,0,usd,failed,2024-05-20T15:51:30Z,elijahyoung@outlook.com,,1000002516,apple_pay,expired_card,
ch_000000002713,4317,0,usd,failed,2024-06-19T15:52:30Z,elijahyoung@outlook.com,,1000002517,apple_pay,expired_card,
ch_000000002714,4814,0,usd,succeeded,2024-07-18T15:50:30Z,elijahyoung@outlook.com,5000002852,1000002518,google_pay,,
ch_000000002715,4859,0,usd,succeeded,2024-08-18T15:49:30Z,elijahyoung@outlook.com,5000002853,1000002519,card,,
ch_000000002716,4797,0,usd,succeeded,2024-09-15T15:53:30Z,elijahyoung@outlook.com,5000002854,1000002520,card,,
ch_000000002717,4814,0,usd,failed,2024-10-15T15:53:30Z,elijahyoung@outlook.com,,1000002521,google_pay,insufficient_funds,
ch_000000002718,4814,0,usd,succeeded,2024-11-16T15:53:30Z,elijahyoung@outlook.com,5000002856,1000002522,apple_pay,,
ch_000000002719,10999,0,usd,succeeded,2024-10-08T07:29:57Z,aria.mitchell@hotmail.com,5000002857,1000002523,card,,
ch_000000002720,11879,0,usd,succeeded,2025-01-07T07:28:57Z,aria.mitchell@hotmail.com,5000002858,1000002524,card,,
ch_000000002721,11728,0,usd,succeeded,2025-04-07T07:28:57Z,aria.mitchell@hotmail.com,5000002859,1000002525,card,,
ch_000000002722,11769,0,usd,succeeded,2025-07-05T07:26:57Z,aria.mitchell@hotmail.com,5000002860,1000002526,card,,
ch_000000002723,10999,0,usd,succeeded,2025-10-01T07:27:57Z,aria.mitchell@hotmail.com,5000002861,1000002527,card,,
ch_000000002724,8818,0,usd,succeeded,2025-03-23T00:41:32Z,amelia.thompson84@hotmail.com,5000002863,,card,,
ch_000000002725,3499,0,usd,succeeded,2025-06-13T11:51:30Z,benjaminflores@gmail.com,5000002864,,card,,
ch_000000002726,8999,0,usd,succeeded,2025-10-03T07:14:48Z,abigailgreen79@hotmail.com,5000002865,1000002528,card,,
ch_000000002727,9719,0,usd,succeeded,2025-11-02T07:10:48Z,abigailgreen79@hotmail.com,5000002866,1000002529,card,,
ch_000000002728,9719,0,usd,succeeded,2025-12-02T07:15:48Z,abigailgreen79@hotmail.com,5000002867,1000002530,card,,
ch_000000002729,7676,0,usd,succeeded,2024-11-22T07:24:44Z,mia.thomas96@icloud.com,5000002868,,google_pay,,
ch_000000002730,24523,0,usd,succeeded,2024-04-26T10:30:35Z,mason.adams@icloud.com,5000002869,1000002531,card,,
ch_000000002731,24609,0,usd,succeeded,2024-07-26T10:31:35Z,mason.adams@icloud.com,5000002870,1000002532,card,,
ch_000000002732,22999,0,usd,succeeded,2024-10-25T10:29:35Z,mason.adams@icloud.com,5000002871,1000002533,card,,
ch_000000002733,22070,0,usd,succeeded,2025-01-21T10:27:35Z,mason.adams@icloud.com,5000002872,1000002534,card,,
ch_000000002734,24523,0,usd,succeeded,2025-04-24T10:30:35Z,mason.adams@icloud.com,5000002873,1000002535,google_pay,,
ch_000000002735,24609,0,usd,succeeded,2025-07-23T10:30:35Z,mason.adams@icloud.com,5000002874,1000002536,card,,
ch_000000002736,24523,0,usd,succeeded,2025-10-18T10:32:35Z,mason.adams@icloud.com,5000002875,1000002537,google_pay,,
ch_000000002737,9595,0,usd,succeeded,2024-06-12T14:57:44Z,scarlettyoung56@gmail.com,5000002877,1000002538,google_pay,,
ch_000000002738,9629,0,usd,succeeded,2024-09-10T15:00:44Z,scarlettyoung56@gmail.com,5000002878,1000002539,card,,
ch_000000002739,8999,0,usd,succeeded,2024-12-11T14:57:44Z,scarlettyoung56@gmail.com,5000002879,1000002540,card,,
ch_000000002740,9629,0,usd,succeeded,2025-03-11T14:56:44Z,scarlettyoung56@gmail.com,5000002880,1000002541,apple_pay,,
ch_000000002741,8999,0,usd,succeeded,2025-06-10T14:56:44Z,scarlettyoung56@gmail.com,5000002881,1000002542,apple_pay,,
ch_000000002742,9595,0,usd,succeeded,2025-09-08T14:57:44Z,scarlettyoung56@gmail.com,5000002882,1000002543,card,,
ch_000000002743,8818,0,usd,succeeded,2025-12-06T14:58:44Z,scarlettyoung56@gmail.com,5000002883,1000002544,apple_pay,,
ch_000000002744,2798,0,usd,succeeded,2024-02-29T08:06:20Z,penelope.scott@icloud.com,5000002885,1000002545,apple_pay,,
ch_000000002745,3744,0,usd,succeeded,2024-03-27T08:03:20Z,penelope.scott@icloud.com,5000002886,1000002546,card,,
ch_000000002746,2857,0,usd,succeeded,2024-05-23T13:37:38Z,jacobwhite@icloud.com,5000002887,1000002547,apple_pay,,
ch_000000002747,3779,0,usd,succeeded,2024-06-25T13:38:38Z,jacobwhite@icloud.com,5000002888,1000002548,card,,
ch_000000002748,3731,0,usd,succeeded,2024-07-22T13:39:38Z,jacobwhite@icloud.com,5000002889,1000002549,card,,
ch_000000002749,3810,0,usd,succeeded,2024-08-23T13:39:38Z,jacobwhite@icloud.com,5000002890,1000002550,apple_pay,,
ch_000000002750,3779,0,usd,succeeded,2024-09-21T13:36:38Z,jacobwhite@icloud.com,5000002891,1000002551,card,,
ch_000000002751,3744,0,usd,succeeded,2024-10-22T13:35:38Z,jacobwhite@icloud.com,5000002892,1000002552,card,,
ch_000000002752,3779,0,usd,succeeded,2024-11-20T13:36:38Z,jacobwhite@icloud.com,5000002893,1000002553,card,,
ch_000000002753,3499,0,usd,succeeded,2024-12-22T13:40:38Z,jacobwhite@icloud.com,5000002894,1000002554,apple_pay,,
ch_000000002754,3731,0,usd,succeeded,2025-01-19T13:37:38Z,jacobwhite@icloud.com,5000002895,1000002555,card,,
ch_000000002755,3779,0,usd,succeeded,2025-02-20T13:37:38Z,jacobwhite@icloud.com,5000002896,1000002556,google_pay,,
ch_000000002756,3731,0,usd,succeeded,2025-03-22T13:39:38Z,jacobwhite@icloud.com,5000002897,1000002557,apple_pay,,
ch_000000002757,4230,0,usd,succeeded,2025-08-21T19:15:51Z,grace.garcia@outlook.com,5000002898,,card,,
ch_000000002758,3810,0,usd,succeeded,2025-02-23T14:20:32Z,amelia.martinez@outlook.com,5000002899,1000002558,card,,
ch_000000002759,3499,0,usd,succeeded,2025-03-24T14:19:32Z,amelia.martinez@outlook.com,5000002900,1000002559,card,,
ch_000000002760,3810,0,usd,succeeded,2025-04-24T14:16:32Z,amelia.martinez@outlook.com,5000002901,1000002560,card,,
ch_000000002761,3810,0,usd,succeeded,2025-05-02T14:02:09Z,sebastianwhite15@hotmail.com,5000002902,1000002561,card,,
ch_000000002762,3731,0,usd,succeeded,2025-06-02T13:59:09Z,sebastianwhite15@hotmail.com,5000002903,1000002562,apple_pay,,
ch_000000002763,3499,0,usd,succeeded,2025-07-03T14:00:09Z,sebastianwhite15@hotmail.com,5000002904,1000002563,card,,
ch_000000002764,3810,0,usd,succeeded,2025-07-30T14:02:09Z,sebastianwhite15@hotmail.com,5000002905,1000002564,google_pay,,
ch_000000002765,3731,3731,usd,succeeded,2025-08-29T14:01:09Z,sebastianwhite15@hotmail.com,5000002906,1000002565,card,,
ch_000000002766,3744,0,usd,succeeded,2025-09-29T13:58:09Z,sebastianwhite15@hotmail.com,5000002907,1000002566,card,,
ch_000000002767,3744,0,usd,succeeded,2025-10-29T13:58:09Z,sebastianwhite15@hotmail.com,5000002908,1000002567,card,,
ch_000000002768,3810,0,usd,succeeded,2025-11-27T14:00:09Z,sebastianwhite15@hotmail.com,5000002909,1000002568,card,,
ch_000000002769,3499,0,usd,succeeded,2025-12-29T14:00:09Z,sebastianwhite15@hotmail.com,5000002910,1000002569,card,,
ch_000000002770,11728,0,usd,succeeded,2024-02-28T13:46:34Z,daniel_rivera@hotmail.com,5000002912,1000002570,card,,
ch_000000002771,11728,4718,usd,succeeded,2024-05-28T13:46:34Z,daniel_rivera@hotmail.com,5000002913,1000002571,card,,
ch_000000002772,10999,0,usd,succeeded,2024-08-24T13:44:34Z,daniel_rivera@hotmail.com,5000002914,1000002572,apple_pay,,
ch_000000002773,11769,0,usd,succeeded,2024-11-22T13:47:34Z,daniel_rivera@hotmail.com,5000002915,1000002573,card,,
ch_000000002774,2398,0,usd,succeeded,2025-03-31T19:13:37Z,camila_hall@hotmail.com,5000002916,1000002574,google_pay,,
ch_000000002775,3239,0,usd,succeeded,2025-04-30T19:08:37Z,camila_hall@hotmail.com,5000002917,1000002575,card,,
ch_000000002776,2999,0,usd,succeeded,2025-05-31T19:09:37Z,camila_hall@hotmail.com,5000002918,1000002576,card,,
ch_000000002777,2999,0,usd,succeeded,2025-06-27T19:08:37Z,camila_hall@hotmail.com,5000002919,1000002577,google_pay,,
ch_000000002778,2888,0,usd,failed,2025-07-30T19:08:37Z,camila_hall@hotmail.com,,1000002578,card,expired_card,
ch_000000002779,3265,0,usd,succeeded,2025-08-27T19:11:37Z,camila_hall@hotmail.com,5000002921,1000002579,card,,
ch_000000002780,2915,0,usd,succeeded,2025-09-28T19:11:37Z,camila_hall@hotmail.com,5000002922,1000002580,google_pay,,
ch_000000002781,3239,0,usd,succeeded,2025-10-25T19:09:37Z,camila_hall@hotmail.com,5000002923,1000002581,card,,
ch_000000002782,2999,0,usd,succeeded,2025-11-24T19:11:37Z,camila_hall@hotmail.com,5000002924,1000002582,card,,
ch_000000002783,3265,0,usd,succeeded,2025-12-27T19:09:37Z,camila_hall@hotmail.com,5000002925,1000002583,apple_pay,,
ch_000000002784,2857,0,usd,succeeded,2025-10-11T16:35:53Z,emily.garcia@yahoo.com,5000002927,1000002584,google_pay,,
ch_000000002785,3731,0,usd,succeeded,2025-11-07T16:36:53Z,emily.garcia@yahoo.com,5000002928,1000002585,card,,
ch_000000002786,3499,0,usd,succeeded,2025-12-10T16:32:53Z,emily.garcia@yahoo.com,5000002929,1000002586,google_pay,,
ch_000000002787,3744,0,usd,succeeded,2025-03-08T08:44:19Z,abigail_garcia61@outlook.com,5000002931,1000002587,card,,
ch_000000002788,3779,0,usd,succeeded,2025-04-09T08:43:19Z,abigail_garcia61@outlook.com,5000002932,1000002588,card,,
ch_000000002789,3744,0,usd,succeeded,2025-05-08T08:42:19Z,abigail_garcia61@outlook.com,5000002933,1000002589,card,,
ch_000000002790,3428,0,usd,succeeded,2025-06-07T08:39:19Z,abigail_garcia61@outlook.com,5000002934,1000002590,card,,
ch_000000002791,3744,3744,usd,succeeded,2025-07-09T08:42:19Z,abigail_garcia61@outlook.com,5000002935,1000002591,google_pay,,
ch_000000002792,3731,0,usd,succeeded,2025-08-06T08:39:19Z,abigail_garcia61@outlook.com,5000002936,1000002592,card,,
ch_000000002793,3499,0,usd,succeeded,2025-09-06T08:42:19Z,abigail_garcia61@outlook.com,5000002937,1000002593,card,,
ch_000000002794,3744,0,usd,succeeded,2025-10-07T08:39:19Z,abigail_garcia61@outlook.com,5000002938,1000002594,apple_pay,,
ch_000000002795,3499,0,usd,succeeded,2025-11-04T08:43:19Z,abigail_garcia61@outlook.com,5000002939,1000002595,card,,
ch_000000002796,3779,0,usd,succeeded,2025-12-03T08:41:19Z,abigail_garcia61@outlook.com,5000002940,1000002596,apple_pay,,
ch_000000002797,18456,0,usd,succeeded,2024-01-30T06:54:48Z,alexanderclark94@icloud.com,5000002942,,card,,
ch_000000002798,24839,0,usd,succeeded,2025-08-14T08:03:38Z,jayden.rodriguez@outlook.com,5000002943,1000002597,google_pay,,
ch_000000002799,24523,0,usd,succeeded,2025-11-10T07:59:38Z,jayden.rodriguez@outlook.com,5000002944,1000002598,apple_pay,,
ch_000000002800,20844,0,usd,succeeded,2024-05-18T14:33:27Z,owen_baker41@icloud.com,5000002946,,card,,
ch_000000002801,7775,0,usd,succeeded,2025-08-10T13:14:23Z,elijah_garcia@icloud.com,5000002947,1000002599,apple_pay,,
ch_000000002802,8999,0,usd,succeeded,2025-11-08T13:14:23Z,elijah_garcia@icloud.com,5000002948,1000002600,card,,
ch_000000002803,2591,634,usd,succeeded,2025-09-27T20:39:57Z,sophia.robinson@gmail.com,5000002950,1000002601,card,,
ch_000000002804,2999,0,usd,succeeded,2025-10-24T20:39:57Z,sophia.robinson@gmail.com,5000002951,1000002602,apple_pay,,
ch_000000002805,10778,0,usd,succeeded,2025-04-10T23:04:29Z,sofiahernandez@hotmail.com,5000002952,1000002603,apple_pay,,
ch_000000002806,11728,0,usd,succeeded,2025-07-10T23:04:29Z,sofiahernandez@hotmail.com,5000002953,1000002604,card,,
ch_000000002807,11975,0,usd,succeeded,2025-10-08T22:59:29Z,sofiahernandez@hotmail.com,5000002954,1000002605,apple_pay,,
ch_000000002808,3374,0,usd,succeeded,2024-08-03T02:54:54Z,abigailjackson64@yahoo.com,5000002956,,apple_pay,,
ch_000000002809,7648,0,usd,succeeded,2024-09-01T03:30:20Z,jacob_lopez@outlook.com,5000002957,1000002606,apple_pay,,
ch_000000002810,9629,0,usd,succeeded,2024-10-02T03:31:20Z,jacob_lopez@outlook.com,5000002958,1000002607,card,,
ch_000000002811,9629,0,usd,succeeded,2024-11-01T03:32:20Z,jacob_lopez@outlook.com,5000002959,1000002608,card,,
ch_000000002812,8098,0,usd,succeeded,2024-11-28T03:31:20Z,jacob_lopez@outlook.com,5000002960,1000002609,card,,
ch_000000002813,9798,0,usd,succeeded,2024-12-31T03:30:20Z,jacob_lopez@outlook.com,5000002961,1000002610,google_pay,,
ch_000000002814,8999,0,usd,succeeded,2025-01-28T03:29:20Z,jacob_lopez@outlook.com,5000002962,1000002611,card,,
ch_000000002815,10003,0,usd,succeeded,2024-05-18T16:49:08Z,rileybaker@gmail.com,5000002963,1000002612,card,,
ch_000000002816,11879,0,usd,succeeded,2024-08-14T16:51:08Z,rileybaker@gmail.com,5000002964,1000002613,card,,
ch_000000002817,11975,0,usd,succeeded,2024-11-15T16:49:08Z,rileybaker@gmail.com,5000002965,1000002614,card,,
